geohash_target_enc,latitude,longitude,geohash_prefix_enc,hour,hour_sin,hour_cos,is_peak_hour,is_business_hour,is_night,hour_squared,road_type_ord,NumberofLanes,road_capacity,weather_severity,Temperature,temp_squared,road_combo,hour_x_roadtype,geo_hour_sin,road_x_weather,geo_x_roadtype,geo_x_weather,lanes_x_weather,geo_x_peak,temp_x_weather,demand
0.0397739949155144,-5.48492431640625,90.6646728515625,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,18.389311567220023,338.16677991629217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488042949024875
0.2097917691925425,-5.46295166015625,90.6866455078125,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,31.104564604387004,967.4939392284849,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185072915415505
0.1294583663480917,-5.46295166015625,90.7086181640625,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,25.91926731826868,671.8084183158709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271317062001134
0.0146519666234857,-5.46295166015625,90.8624267578125,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,15.58833578104865,242.99621242272164,0.0,0.0,0.0,0.0,0.0,0.0293039332469714,2.0,0.0,31.1766715620973,0.0032715267668777
0.029827710115898,-5.45745849609375,90.6756591796875,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,10.803667437719188,116.71923010483388,0.0,0.0,0.0,0.0,0.0,0.059655420231796,2.0,0.0,21.607334875438376,0.0108193962352523
0.4985660784672995,-5.45745849609375,90.6866455078125,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,8.446025217429987,71.33534197346327,1.0,0.0,0.0,0.0,0.0,0.997132156934599,4.0,0.0,16.892050434859975,0.0162622793894155
0.1357173611921757,-5.45745849609375,90.6976318359375,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,3,0.0,1.0,15.772408216444395,248.76886094616268,2.0,0.0,0.0,0.0,0.0,0.1357173611921757,3.0,0.0,15.772408216444395,0.0422474543815316
0.134517535350367,-5.45745849609375,90.7415771484375,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,3.0,2.705143266285236,7.3178000911283565,0.0,0.0,0.0,0.0,0.0,0.403552606051101,3.0,0.0,8.115429798855708,0.0401354627300932
0.0408209183934276,-5.45745849609375,90.8514404296875,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,18.13689866092085,328.9470930365125,0.0,0.0,0.0,0.0,0.0,0.0408209183934276,1.0,0.0,18.13689866092085,0.0010020345130475
0.0170442085329087,-5.45745849609375,90.8734130859375,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,12.738208945925855,162.2619671500655,2.0,0.0,0.0,0.0,0.0,0.0340884170658174,6.0,0.0,25.47641789185171,0.0039484383575523
0.0978453722372612,-5.45196533203125,90.6646728515625,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,8.240079709262693,67.89891361500274,0.0,0.0,0.0,0.0,0.0,0.1956907444745224,2.0,0.0,16.480159418525385,0.0177802395047849
0.1532690409342024,-5.45196533203125,90.6756591796875,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,19.2453809525194,370.3846880075966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890601277643069
0.3101542563084049,-5.45196533203125,90.6866455078125,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,8.160115459038007,66.58748430483107,2.0,0.0,0.0,0.0,0.0,0.6203085126168097,6.0,0.0,16.320230918076014,0.0500956084079046
0.3293208364698483,-5.45196533203125,90.6976318359375,0.1399091384969182,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,11.509704872334956,132.47330624825102,0.0,0.0,0.0,0.0,0.0,0.6586416729396966,2.0,0.0,23.01940974466991,0.1525977123766266
0.0686322633097683,-5.45196533203125,90.7196044921875,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,16.33667107091718,266.8868216793423,0.0,0.0,0.0,0.0,0.0,0.0686322633097683,1.0,0.0,16.33667107091718,0.0118702526315578
0.0259188727996204,-5.45196533203125,90.7305908203125,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,3.0,4.696763714255914,22.059589387551007,0.0,0.0,0.0,0.0,0.0,0.0777566183988612,3.0,0.0,14.09029114276774,0.0050907495014671
0.1098375173312057,-5.45196533203125,90.7415771484375,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,19.26671713681805,371.20638923015827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014920623887245
0.1437849301076662,-5.45196533203125,90.7525634765625,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,24.318534306717417,591.391110826992,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032837687608653
0.0076291222887808,-5.45196533203125,90.8294677734375,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,2,0.0,3.0,-0.2484591287999116,0.06173193868401107,1.0,0.0,0.0,0.0,0.0,0.0228873668663424,6.0,0.0,-0.7453773863997348,0.0012974151672281
0.0201348078221689,-5.45196533203125,90.8404541015625,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,7.382247826396348,54.49758297033361,1.0,0.0,0.0,0.0,0.0,0.0402696156443378,4.0,0.0,14.764495652792696,0.0032755369177799
0.0503872172241298,-5.45196533203125,90.8514404296875,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,2,0.0,1.0,16.500897559653527,272.2796202741797,1.0,0.0,0.0,0.0,0.0,0.0503872172241298,2.0,0.0,16.500897559653527,0.0439728849401332
0.0590095217121149,-5.45196533203125,90.8734130859375,0.0562773850503793,0,0.0,1.0,0,0,1,0,0.0,3,0.0,1.0,17.745036556781237,314.88632240150247,2.0,0.0,0.0,0.0,0.0,0.0590095217121149,3.0,0.0,17.745036556781237,0.0329734774128934
0.0317997982598964,-5.44647216796875,90.6646728515625,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,1,0.0,3.0,5.375956134252942,28.900904357411832,0.0,0.0,0.0,0.0,0.0,0.0953993947796892,3.0,0.0,16.127868402758825,0.0094805280613094
0.2383782068931899,-5.44647216796875,90.6756591796875,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,26.037601246494845,677.9566786714698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490435101474348
0.3129701445658583,-5.44647216796875,90.7086181640625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,12.13038258301014,147.14618161019578,2.0,0.0,0.0,0.0,0.0,0.6259402891317166,6.0,0.0,24.26076516602028,0.0057459436413194
0.2958230511077908,-5.44647216796875,90.7415771484375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,29.27851234778877,857.2312852996195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081009353894617
0.0531676808689795,-5.44647216796875,90.8294677734375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,13.919406119242153,193.74986671239589,2.0,0.0,0.0,0.0,0.0,0.106335361737959,6.0,0.0,27.838812238484305,0.0128762581568748
0.2771579974635221,-5.44647216796875,90.8404541015625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,13.87855299119968,192.61423312953758,1.0,0.0,0.0,0.0,0.0,0.5543159949270442,4.0,0.0,27.75710598239936,0.0466793974170952
0.0480685465304797,-5.44647216796875,90.8514404296875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,23.845024707393268,568.5852032961955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051142529898034
0.0453033228206011,-5.44647216796875,90.8624267578125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,19.78228985184643,391.33899178246617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181345060438591
0.0307581304301098,-5.44647216796875,90.8734130859375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,11.524956944937433,132.82463258266156,1.0,0.0,0.0,0.0,0.0,0.0615162608602196,4.0,0.0,23.049913889874865,0.0155656372402501
0.2237342375647379,-5.44097900390625,90.7415771484375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,16.05328173833321,257.7078545703026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038037660951269
0.0282415702006927,-5.44097900390625,90.8184814453125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,20.40724561816188,416.45567371998726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052784302674281
0.0506234035200899,-5.44097900390625,90.8294677734375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,1.0,14.388959254855962,207.04214843790504,1.0,0.0,0.0,0.0,0.0,0.0506234035200899,2.0,0.0,14.388959254855962,0.0079516958584448
0.0552648583290465,-5.44097900390625,90.8404541015625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,14.64553944209739,214.4918255500303,0.0,0.0,0.0,0.0,0.0,0.0552648583290465,1.0,0.0,14.64553944209739,0.0204638018861602
0.0287216121611238,-5.44097900390625,90.8624267578125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,10.138902302145713,102.79733989245564,0.0,0.0,0.0,0.0,0.0,0.0574432243222476,2.0,0.0,20.277804604291426,0.0075813562323335
0.0360080961845657,-5.44097900390625,90.8734130859375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,3.0,6.618796508944126,43.80846722681095,1.0,0.0,0.0,0.0,0.0,0.1080242885536971,6.0,0.0,19.856389526832377,0.0114616587846068
0.0533932415186323,-5.43548583984375,90.6756591796875,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,1,0.0,3.0,6.290247289533616,39.567210963484996,0.0,0.0,0.0,0.0,0.0,0.1601797245558969,3.0,0.0,18.870741868600845,0.0369505530202992
0.0553127760976086,-5.43548583984375,90.6976318359375,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,3,0.0,3.0,3.8058478822176,14.484478102580189,2.0,0.0,0.0,0.0,0.0,0.1659383282928258,9.0,0.0,11.4175436466528,0.0010644082621131
0.0356942666698109,-5.43548583984375,90.7965087890625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,23.189392783980697,537.747937689736,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075865943255815
0.2850682825237819,-5.42999267578125,90.6756591796875,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,19.18762610115424,368.16499539769546,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443056089219072
0.0957962413005297,-5.42999267578125,90.6866455078125,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,24.07865571376893,579.7816609822172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602099948825779
0.2565969686654472,-5.42999267578125,90.7196044921875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,22.78211209217337,519.0246313803522,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098409057395842
0.2716063708360334,-5.42999267578125,90.7305908203125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,1.0,16.77558361355027,281.42020557521636,2.0,0.0,0.0,0.0,0.0,0.2716063708360334,3.0,0.0,16.77558361355027,0.0956787131079451
0.0649907154808857,-5.42999267578125,90.7965087890625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,24.6618428435877,608.2064924418178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377529692891855
0.0215022821603752,-5.42999267578125,90.8514404296875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,22.19329466143129,492.5423279291145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058714727900774
0.0328624244045562,-5.42999267578125,90.8843994140625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,17.331039338762622,300.36492456173755,0.0,0.0,0.0,0.0,0.0,0.0328624244045562,1.0,0.0,17.331039338762622,0.0242471248985706
0.0634230525260188,-5.42449951171875,90.6866455078125,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,2,0.0,1.0,14.16741045432556,200.7155189813332,1.0,0.0,0.0,0.0,0.0,0.0634230525260188,2.0,0.0,14.16741045432556,0.0091907417353093
0.0406583886982395,-5.42449951171875,90.8074951171875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,9.49519857624944,90.15879600240939,0.0,0.0,0.0,0.0,0.0,0.081316777396479,2.0,0.0,18.99039715249888,0.0032289522141094
0.0087080281608984,-5.42449951171875,90.8294677734375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,1.0,15.899204844631244,252.78471469154562,1.0,0.0,0.0,0.0,0.0,0.0087080281608984,2.0,0.0,15.899204844631244,0.0050898738793403
0.0270776204723489,-5.42449951171875,90.8514404296875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,1.0,15.53374657832914,241.29728275975225,1.0,0.0,0.0,0.0,0.0,0.0270776204723489,2.0,0.0,15.53374657832914,0.0489337124363825
0.0231929545845303,-5.42449951171875,90.8624267578125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,8.560095137613802,73.27522876499945,2.0,0.0,0.0,0.0,0.0,0.0463859091690606,6.0,0.0,17.120190275227603,0.006016012501686
0.1587463727123069,-5.42449951171875,90.8843994140625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,12.915038566095143,166.7982211637249,2.0,0.0,0.0,0.0,0.0,0.3174927454246138,6.0,0.0,25.830077132190286,0.0242406169720421
0.0390934493470241,-5.42449951171875,90.9063720703125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,7.001167553544823,49.0163471128088,1.0,0.0,0.0,0.0,0.0,0.0781868986940482,4.0,0.0,14.002335107089646,0.050291695756294
0.0094960506743496,-5.42449951171875,90.9393310546875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,7.43322417938726,55.2528217010274,2.0,0.0,0.0,0.0,0.0,0.0189921013486992,6.0,0.0,14.86644835877452,0.0216871474754915
0.1339734753636672,-5.41900634765625,90.7196044921875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,18.352740190042493,336.823072483201,0.0,0.0,0.0,0.0,0.0,0.1339734753636672,1.0,0.0,18.352740190042493,0.0271842884360591
0.3359255049095626,-5.41900634765625,90.7305908203125,0.1031177632714664,0,0.0,1.0,0,0,1,0,1.0,1,1.0,2.0,13.217287468487726,174.69668802464267,1.0,0.0,0.0,2.0,0.3359255049095626,0.6718510098191252,2.0,0.0,26.43457493697545,0.271214984125993
0.0778380191791584,-5.41900634765625,90.7745361328125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,20.88038261796644,435.99037827267506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153877642129
0.0207014148461677,-5.41900634765625,90.7965087890625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,25.895786352847463,670.5917508323209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125820485726579
0.0169631950258694,-5.41900634765625,90.8404541015625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,13.184334181172016,173.82666780082076,1.0,0.0,0.0,0.0,0.0,0.0339263900517388,4.0,0.0,26.36866836234403,0.0196171918846455
0.0253849580847395,-5.41900634765625,90.8514404296875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,26.09274752228545,680.8314732617334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204823479473542
0.0946399847930718,-5.41900634765625,90.8734130859375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,3.0,0.4993619896977446,0.2493623967548904,1.0,0.0,0.0,0.0,0.0,0.2839199543792154,6.0,0.0,1.4980859690932338,0.0279674813815603
0.1305703501729747,-5.41900634765625,90.8843994140625,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,0.0,16.200877676092066,262.46843747569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101754817771966
0.0836059434980989,-5.41900634765625,90.8953857421875,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,3,0.0,1.0,18.67837688631393,348.8817631071865,2.0,0.0,0.0,0.0,0.0,0.0836059434980989,3.0,0.0,18.67837688631393,0.0564348471684091
0.087257473727299,-5.41900634765625,90.9063720703125,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,2,0.0,2.0,9.140847501327311,83.55509304252175,1.0,0.0,0.0,0.0,0.0,0.174514947454598,4.0,0.0,18.281695002654622,0.0624166733508955
0.0530329491075213,-5.41900634765625,90.9173583984375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,12.411278993797817,154.03984626188694,0.0,0.0,0.0,0.0,0.0,0.1060658982150426,2.0,0.0,24.822557987595637,0.1186887296030999
0.0325536173033909,-5.41900634765625,90.9613037109375,0.1031177632714664,0,0.0,1.0,0,0,1,0,0.0,1,0.0,2.0,13.902481322282863,193.27898691642386,0.0,0.0,0.0,0.0,0.0,0.0651072346067818,2.0,0.0,27.804962644565727,0.0038551576970718
0.0274454722952935,-5.41351318359375,90.5877685546875,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,3,0.0,2.0,12.241209279170029,149.8472046164384,2.0,0.0,0.0,0.0,0.0,0.054890944590587,6.0,0.0,24.482418558340058,0.0078582615121868
0.0265239741681603,-5.41351318359375,90.5987548828125,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,2,0.0,0.0,26.74268962344645,715.1714482959903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244578324092644
0.0308658520913558,-5.41351318359375,90.6097412109375,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,3,0.0,0.0,28.190773329564163,794.7197009188661,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240074679481412
0.0782605817267636,-5.41351318359375,90.6317138671875,0.097581880765344,0,0.0,1.0,0,0,1,0,0.0,1,0.0,1.0,16.274542078824833,264.8607198754401,0.0,0.0,0.0,0.0,0.0,0.0782605817267636,1.0,0.0,16.274542078824833,0.012561494937501
